tabelcode;datapunt;rij;kolom
S.27.01.01.20;R3410C1240;R3410;C1240
S.27.01.01.20;R3410C1250;R3410;C1250
S.27.01.01.20;R3410C1260;R3410;C1260
S.27.01.01.20;R3410C1270;R3410;C1270
S.27.01.01.20;R3410C1280;R3410;C1280
S.27.01.01.20;R3410C1290;R3410;C1290
S.27.01.01.20;R3410C1300;R3410;C1300
S.27.01.01.20;R3420C1170;R3420;C1170
S.27.01.01.20;R3420C1180;R3420;C1180
S.27.01.01.20;R3420C1190;R3420;C1190
S.27.01.01.20;R3420C1200;R3420;C1200
S.27.01.01.20;R3420C1230;R3420;C1230
S.27.01.01.20;R3420C1240;R3420;C1240
S.27.01.01.20;R3420C1250;R3420;C1250
S.27.01.01.20;R3420C1260;R3420;C1260
S.27.01.01.20;R3420C1270;R3420;C1270
S.27.01.01.20;R3420C1280;R3420;C1280
S.27.01.01.20;R3420C1290;R3420;C1290
S.27.01.01.20;R3420C1300;R3420;C1300
S.27.01.01.20;R3430C1170;R3430;C1170
S.27.01.01.20;R3430C1180;R3430;C1180
S.27.01.01.20;R3430C1190;R3430;C1190
S.27.01.01.20;R3430C1200;R3430;C1200
S.27.01.01.20;R3430C1230;R3430;C1230
S.27.01.01.20;R3430C1240;R3430;C1240
S.27.01.01.20;R3430C1250;R3430;C1250
S.27.01.01.20;R3430C1260;R3430;C1260
S.27.01.01.20;R3430C1270;R3430;C1270
S.27.01.01.20;R3430C1280;R3430;C1280
S.27.01.01.20;R3430C1290;R3430;C1290
S.27.01.01.20;R3430C1300;R3430;C1300
S.27.01.01.20;R3440C1170;R3440;C1170
S.27.01.01.20;R3440C1180;R3440;C1180
S.27.01.01.20;R3440C1190;R3440;C1190
S.27.01.01.20;R3440C1200;R3440;C1200
S.27.01.01.20;R3440C1230;R3440;C1230
S.27.01.01.20;R3440C1240;R3440;C1240
S.27.01.01.20;R3440C1250;R3440;C1250
S.27.01.01.20;R3440C1260;R3440;C1260
S.27.01.01.20;R3440C1270;R3440;C1270
S.27.01.01.20;R3440C1280;R3440;C1280
S.27.01.01.20;R3440C1290;R3440;C1290
S.27.01.01.20;R3440C1300;R3440;C1300
S.27.01.01.20;R3450C1170;R3450;C1170
S.27.01.01.20;R3450C1180;R3450;C1180
S.27.01.01.20;R3450C1190;R3450;C1190
S.27.01.01.20;R3450C1200;R3450;C1200
S.27.01.01.20;R3450C1230;R3450;C1230
S.27.01.01.20;R3450C1240;R3450;C1240
S.27.01.01.20;R3450C1250;R3450;C1250
S.27.01.01.20;R3450C1260;R3450;C1260
S.27.01.01.20;R3450C1270;R3450;C1270
S.27.01.01.20;R3450C1280;R3450;C1280
S.27.01.01.20;R3450C1290;R3450;C1290
S.27.01.01.20;R3450C1300;R3450;C1300
S.27.01.01.20;R3460C1170;R3460;C1170
S.27.01.01.20;R3460C1180;R3460;C1180
S.27.01.01.20;R3460C1190;R3460;C1190
S.27.01.01.20;R3460C1200;R3460;C1200
S.27.01.01.20;R3460C1230;R3460;C1230
S.27.01.01.20;R3460C1240;R3460;C1240
S.27.01.01.20;R3460C1250;R3460;C1250
S.27.01.01.20;R3460C1260;R3460;C1260
S.27.01.01.20;R3460C1270;R3460;C1270
S.27.01.01.20;R3460C1280;R3460;C1280
S.27.01.01.20;R3460C1290;R3460;C1290
S.27.01.01.20;R3460C1300;R3460;C1300
S.27.01.01.20;R3470C1170;R3470;C1170
S.27.01.01.20;R3470C1180;R3470;C1180
S.27.01.01.20;R3470C1190;R3470;C1190
S.27.01.01.20;R3470C1200;R3470;C1200
S.27.01.01.20;R3470C1230;R3470;C1230
S.27.01.01.20;R3470C1240;R3470;C1240
S.27.01.01.20;R3470C1250;R3470;C1250
S.27.01.01.20;R3470C1260;R3470;C1260
S.27.01.01.20;R3470C1270;R3470;C1270
S.27.01.01.20;R3470C1280;R3470;C1280
S.27.01.01.20;R3470C1290;R3470;C1290
S.27.01.01.20;R3470C1300;R3470;C1300
S.27.01.01.20;R3480C1170;R3480;C1170
S.27.01.01.20;R3480C1180;R3480;C1180
S.27.01.01.20;R3480C1190;R3480;C1190
S.27.01.01.20;R3480C1200;R3480;C1200
S.27.01.01.20;R3480C1230;R3480;C1230
S.27.01.01.20;R3480C1240;R3480;C1240
S.27.01.01.20;R3480C1250;R3480;C1250
S.27.01.01.20;R3480C1260;R3480;C1260
S.27.01.01.20;R3480C1270;R3480;C1270
S.27.01.01.20;R3480C1280;R3480;C1280
S.27.01.01.20;R3480C1290;R3480;C1290
S.27.01.01.20;R3480C1300;R3480;C1300
S.27.01.01.20;R3490C1170;R3490;C1170
S.27.01.01.20;R3490C1180;R3490;C1180
S.27.01.01.20;R3490C1190;R3490;C1190
S.27.01.01.20;R3490C1200;R3490;C1200
S.27.01.01.20;R3490C1230;R3490;C1230
S.27.01.01.20;R3490C1240;R3490;C1240
S.27.01.01.20;R3490C1250;R3490;C1250
S.27.01.01.20;R3490C1260;R3490;C1260
S.27.01.01.20;R3490C1270;R3490;C1270
S.27.01.01.20;R3490C1280;R3490;C1280
S.27.01.01.20;R3490C1290;R3490;C1290
S.27.01.01.20;R3490C1300;R3490;C1300
S.27.01.01.20;R3500C1170;R3500;C1170
S.27.01.01.20;R3500C1180;R3500;C1180
S.27.01.01.20;R3500C1190;R3500;C1190
S.27.01.01.20;R3500C1200;R3500;C1200
S.27.01.01.20;R3500C1230;R3500;C1230
S.27.01.01.20;R3500C1240;R3500;C1240
S.27.01.01.20;R3500C1250;R3500;C1250
S.27.01.01.20;R3500C1260;R3500;C1260
S.27.01.01.20;R3500C1270;R3500;C1270
S.27.01.01.20;R3500C1280;R3500;C1280
S.27.01.01.20;R3500C1290;R3500;C1290
S.27.01.01.20;R3500C1300;R3500;C1300
S.27.01.01.20;R3510C1170;R3510;C1170
S.27.01.01.20;R3510C1180;R3510;C1180
S.27.01.01.20;R3510C1190;R3510;C1190
S.27.01.01.20;R3510C1200;R3510;C1200
S.27.01.01.20;R3510C1230;R3510;C1230
S.27.01.01.20;R3510C1240;R3510;C1240
S.27.01.01.20;R3510C1250;R3510;C1250
S.27.01.01.20;R3510C1260;R3510;C1260
S.27.01.01.20;R3510C1270;R3510;C1270
S.27.01.01.20;R3510C1280;R3510;C1280
S.27.01.01.20;R3510C1290;R3510;C1290
S.27.01.01.20;R3510C1300;R3510;C1300
S.27.01.01.20;R3520C1170;R3520;C1170
S.27.01.01.20;R3520C1180;R3520;C1180
S.27.01.01.20;R3520C1190;R3520;C1190
S.27.01.01.20;R3520C1200;R3520;C1200
S.27.01.01.20;R3520C1230;R3520;C1230
S.27.01.01.20;R3520C1240;R3520;C1240
S.27.01.01.20;R3520C1250;R3520;C1250
S.27.01.01.20;R3520C1260;R3520;C1260
S.27.01.01.20;R3520C1270;R3520;C1270
S.27.01.01.20;R3520C1280;R3520;C1280
S.27.01.01.20;R3520C1290;R3520;C1290
S.27.01.01.20;R3520C1300;R3520;C1300
S.27.01.01.20;R3530C1170;R3530;C1170
S.27.01.01.20;R3530C1180;R3530;C1180
S.27.01.01.20;R3530C1190;R3530;C1190
S.27.01.01.20;R3530C1200;R3530;C1200
S.27.01.01.20;R3530C1230;R3530;C1230
S.27.01.01.20;R3530C1240;R3530;C1240
S.27.01.01.20;R3530C1250;R3530;C1250
S.27.01.01.20;R3530C1260;R3530;C1260
S.27.01.01.20;R3530C1270;R3530;C1270
S.27.01.01.20;R3530C1280;R3530;C1280
S.27.01.01.20;R3530C1290;R3530;C1290
S.27.01.01.20;R3530C1300;R3530;C1300
S.27.01.01.20;R3540C1170;R3540;C1170
S.27.01.01.20;R3540C1180;R3540;C1180
S.27.01.01.20;R3540C1190;R3540;C1190
S.27.01.01.20;R3540C1200;R3540;C1200
S.27.01.01.20;R3540C1230;R3540;C1230
S.27.01.01.20;R3540C1240;R3540;C1240
S.27.01.01.20;R3540C1250;R3540;C1250
S.27.01.01.20;R3540C1260;R3540;C1260
S.27.01.01.20;R3540C1270;R3540;C1270
S.27.01.01.20;R3540C1280;R3540;C1280
S.27.01.01.20;R3540C1290;R3540;C1290
S.27.01.01.20;R3540C1300;R3540;C1300
S.27.01.01.20;R3550C1170;R3550;C1170
S.27.01.01.20;R3550C1180;R3550;C1180
S.27.01.01.20;R3550C1190;R3550;C1190
S.27.01.01.20;R3550C1200;R3550;C1200
S.27.01.01.20;R3550C1230;R3550;C1230
S.27.01.01.20;R3550C1240;R3550;C1240
S.27.01.01.20;R3550C1250;R3550;C1250
S.27.01.01.20;R3550C1260;R3550;C1260
S.27.01.01.20;R3550C1270;R3550;C1270
S.27.01.01.20;R3550C1280;R3550;C1280
S.27.01.01.20;R3550C1290;R3550;C1290
S.27.01.01.20;R3550C1300;R3550;C1300
S.27.01.01.20;R3560C1170;R3560;C1170
S.27.01.01.20;R3560C1180;R3560;C1180
S.27.01.01.20;R3560C1190;R3560;C1190
S.27.01.01.20;R3560C1200;R3560;C1200
S.27.01.01.20;R3560C1230;R3560;C1230
S.27.01.01.20;R3560C1240;R3560;C1240
S.27.01.01.20;R3560C1250;R3560;C1250
S.27.01.01.20;R3560C1260;R3560;C1260
S.27.01.01.20;R3560C1270;R3560;C1270
S.27.01.01.20;R3560C1280;R3560;C1280
S.27.01.01.20;R3560C1290;R3560;C1290
S.27.01.01.20;R3560C1300;R3560;C1300
S.27.01.01.20;R3570C1170;R3570;C1170
S.27.01.01.20;R3570C1180;R3570;C1180
S.27.01.01.20;R3570C1190;R3570;C1190
S.27.01.01.20;R3570C1200;R3570;C1200
S.27.01.01.20;R3570C1230;R3570;C1230
S.27.01.01.20;R3570C1240;R3570;C1240
S.27.01.01.20;R3570C1250;R3570;C1250
S.27.01.01.20;R3570C1260;R3570;C1260
S.27.01.01.20;R3570C1270;R3570;C1270
S.27.01.01.20;R3570C1280;R3570;C1280
S.27.01.01.20;R3570C1290;R3570;C1290
S.27.01.01.20;R3570C1300;R3570;C1300
S.27.01.01.20;R3580C1170;R3580;C1170
S.27.01.01.20;R3580C1180;R3580;C1180
S.27.01.01.20;R3580C1190;R3580;C1190
S.27.01.01.20;R3580C1200;R3580;C1200
S.27.01.01.20;R3580C1230;R3580;C1230
S.27.01.01.20;R3580C1240;R3580;C1240
S.27.01.01.20;R3580C1250;R3580;C1250
S.27.01.01.20;R3580C1260;R3580;C1260
S.27.01.01.20;R3580C1270;R3580;C1270
S.27.01.01.20;R3580C1280;R3580;C1280
S.27.01.01.20;R3580C1290;R3580;C1290
S.27.01.01.20;R3580C1300;R3580;C1300
S.27.01.01.20;R3590C1170;R3590;C1170
S.27.01.01.20;R3590C1180;R3590;C1180
S.27.01.01.20;R3590C1190;R3590;C1190
S.27.01.01.20;R3590C1200;R3590;C1200
S.27.01.01.20;R3590C1230;R3590;C1230
S.27.01.01.20;R3590C1240;R3590;C1240
S.27.01.01.20;R3590C1250;R3590;C1250
S.27.01.01.20;R3590C1260;R3590;C1260
S.27.01.01.20;R3590C1270;R3590;C1270
S.27.01.01.20;R3590C1280;R3590;C1280
S.27.01.01.20;R3590C1290;R3590;C1290
S.27.01.01.20;R3590C1300;R3590;C1300
S.27.01.01.20;R3600C1170;R3600;C1170
S.27.01.01.20;R3600C1180;R3600;C1180
S.27.01.01.20;R3600C1190;R3600;C1190
S.27.01.01.20;R3600C1200;R3600;C1200
S.27.01.01.20;R3600C1230;R3600;C1230
S.27.01.01.20;R3600C1240;R3600;C1240
S.27.01.01.20;R3600C1250;R3600;C1250
S.27.01.01.20;R3600C1260;R3600;C1260
S.27.01.01.20;R3600C1270;R3600;C1270
S.27.01.01.20;R3600C1280;R3600;C1280
S.27.01.01.20;R3600C1290;R3600;C1290
S.27.01.01.20;R3600C1300;R3600;C1300
S.27.01.01.20;R3610C1270;R3610;C1270
S.27.01.01.20;R3610C1280;R3610;C1280
S.27.01.01.20;R3610C1290;R3610;C1290
S.27.01.01.20;R3610C1300;R3610;C1300
S.27.01.01.20;R3620C1270;R3620;C1270
S.27.01.01.20;R3620C1300;R3620;C1300
S.27.01.01.20;R3630C1270;R3630;C1270
S.27.01.01.20;R3630C1300;R3630;C1300
S.27.01.01.21;R3700C1310;R3700;C1310
S.27.01.01.21;R3700C1320;R3700;C1320
S.27.01.01.21;R3700C1330;R3700;C1330
S.27.01.01.21;R3700C1350;R3700;C1350
S.27.01.01.21;R3700C1360;R3700;C1360
S.27.01.01.21;R3700C1370;R3700;C1370
S.27.01.01.21;R3700C1380;R3700;C1380
S.27.01.01.21;R3700C1390;R3700;C1390
S.27.01.01.21;R3700C1400;R3700;C1400
S.27.01.01.21;R3710C1310;R3710;C1310
S.27.01.01.21;R3710C1320;R3710;C1320
S.27.01.01.21;R3710C1330;R3710;C1330
S.27.01.01.21;R3710C1350;R3710;C1350
S.27.01.01.21;R3710C1360;R3710;C1360
S.27.01.01.21;R3710C1370;R3710;C1370
S.27.01.01.21;R3710C1380;R3710;C1380
S.27.01.01.21;R3710C1390;R3710;C1390
S.27.01.01.21;R3710C1400;R3710;C1400
S.27.01.01.21;R3720C1310;R3720;C1310
S.27.01.01.21;R3720C1320;R3720;C1320
S.27.01.01.21;R3720C1330;R3720;C1330
S.27.01.01.21;R3720C1350;R3720;C1350
S.27.01.01.21;R3720C1360;R3720;C1360
S.27.01.01.21;R3720C1370;R3720;C1370
S.27.01.01.21;R3720C1380;R3720;C1380
S.27.01.01.21;R3720C1390;R3720;C1390
S.27.01.01.21;R3720C1400;R3720;C1400
S.27.01.01.21;R3730C1310;R3730;C1310
S.27.01.01.21;R3730C1320;R3730;C1320
S.27.01.01.21;R3730C1330;R3730;C1330
S.27.01.01.21;R3730C1350;R3730;C1350
S.27.01.01.21;R3730C1360;R3730;C1360
S.27.01.01.21;R3730C1370;R3730;C1370
S.27.01.01.21;R3730C1380;R3730;C1380
S.27.01.01.21;R3730C1390;R3730;C1390
S.27.01.01.21;R3730C1400;R3730;C1400
S.27.01.01.21;R3740C1310;R3740;C1310
S.27.01.01.21;R3740C1320;R3740;C1320
S.27.01.01.21;R3740C1330;R3740;C1330
S.27.01.01.21;R3740C1350;R3740;C1350
S.27.01.01.21;R3740C1360;R3740;C1360
S.27.01.01.21;R3740C1370;R3740;C1370
S.27.01.01.21;R3740C1380;R3740;C1380
S.27.01.01.21;R3740C1390;R3740;C1390
S.27.01.01.21;R3740C1400;R3740;C1400
S.27.01.01.21;R3750C1310;R3750;C1310
S.27.01.01.21;R3750C1320;R3750;C1320
S.27.01.01.21;R3750C1330;R3750;C1330
S.27.01.01.21;R3750C1350;R3750;C1350
S.27.01.01.21;R3750C1360;R3750;C1360
S.27.01.01.21;R3750C1370;R3750;C1370
S.27.01.01.21;R3750C1380;R3750;C1380
S.27.01.01.21;R3750C1390;R3750;C1390
S.27.01.01.21;R3750C1400;R3750;C1400
S.27.01.01.21;R3760C1310;R3760;C1310
S.27.01.01.21;R3760C1320;R3760;C1320
S.27.01.01.21;R3760C1330;R3760;C1330
S.27.01.01.21;R3760C1350;R3760;C1350
S.27.01.01.21;R3760C1360;R3760;C1360
S.27.01.01.21;R3760C1370;R3760;C1370
S.27.01.01.21;R3760C1380;R3760;C1380
S.27.01.01.21;R3760C1390;R3760;C1390
S.27.01.01.21;R3760C1400;R3760;C1400
S.27.01.01.21;R3770C1310;R3770;C1310
S.27.01.01.21;R3770C1320;R3770;C1320
S.27.01.01.21;R3770C1330;R3770;C1330
S.27.01.01.21;R3770C1350;R3770;C1350
S.27.01.01.21;R3770C1360;R3770;C1360
S.27.01.01.21;R3770C1370;R3770;C1370
S.27.01.01.21;R3770C1380;R3770;C1380
S.27.01.01.21;R3770C1390;R3770;C1390
S.27.01.01.21;R3770C1400;R3770;C1400
S.27.01.01.21;R3780C1310;R3780;C1310
S.27.01.01.21;R3780C1320;R3780;C1320
S.27.01.01.21;R3780C1330;R3780;C1330
S.27.01.01.21;R3780C1350;R3780;C1350
S.27.01.01.21;R3780C1360;R3780;C1360
S.27.01.01.21;R3780C1370;R3780;C1370
S.27.01.01.21;R3780C1380;R3780;C1380
S.27.01.01.21;R3780C1390;R3780;C1390
S.27.01.01.21;R3780C1400;R3780;C1400
S.27.01.01.21;R3790C1310;R3790;C1310
S.27.01.01.21;R3790C1320;R3790;C1320
S.27.01.01.21;R3790C1330;R3790;C1330
S.27.01.01.21;R3790C1350;R3790;C1350
S.27.01.01.21;R3790C1360;R3790;C1360
S.27.01.01.21;R3790C1370;R3790;C1370
S.27.01.01.21;R3790C1380;R3790;C1380
S.27.01.01.21;R3790C1390;R3790;C1390
S.27.01.01.21;R3790C1400;R3790;C1400
S.27.01.01.21;R3800C1310;R3800;C1310
S.27.01.01.21;R3800C1320;R3800;C1320
S.27.01.01.21;R3800C1330;R3800;C1330
S.27.01.01.21;R3800C1350;R3800;C1350
S.27.01.01.21;R3800C1360;R3800;C1360
S.27.01.01.21;R3800C1370;R3800;C1370
S.27.01.01.21;R3800C1380;R3800;C1380
S.27.01.01.21;R3800C1390;R3800;C1390
S.27.01.01.21;R3800C1400;R3800;C1400
S.27.01.01.21;R3810C1310;R3810;C1310
S.27.01.01.21;R3810C1320;R3810;C1320
S.27.01.01.21;R3810C1330;R3810;C1330
S.27.01.01.21;R3810C1350;R3810;C1350
S.27.01.01.21;R3810C1360;R3810;C1360
S.27.01.01.21;R3810C1370;R3810;C1370
S.27.01.01.21;R3810C1380;R3810;C1380
S.27.01.01.21;R3810C1390;R3810;C1390
S.27.01.01.21;R3810C1400;R3810;C1400
S.27.01.01.21;R3820C1310;R3820;C1310
S.27.01.01.21;R3820C1320;R3820;C1320
S.27.01.01.21;R3820C1330;R3820;C1330
S.27.01.01.21;R3820C1350;R3820;C1350
S.27.01.01.21;R3820C1360;R3820;C1360
S.27.01.01.21;R3820C1370;R3820;C1370
S.27.01.01.21;R3820C1380;R3820;C1380
S.27.01.01.21;R3820C1390;R3820;C1390
S.27.01.01.21;R3820C1400;R3820;C1400
S.27.01.01.21;R3830C1310;R3830;C1310
S.27.01.01.21;R3830C1320;R3830;C1320
S.27.01.01.21;R3830C1330;R3830;C1330
S.27.01.01.21;R3830C1350;R3830;C1350
S.27.01.01.21;R3830C1360;R3830;C1360
S.27.01.01.21;R3830C1370;R3830;C1370
S.27.01.01.21;R3830C1380;R3830;C1380
S.27.01.01.21;R3830C1390;R3830;C1390
S.27.01.01.21;R3830C1400;R3830;C1400
S.27.01.01.21;R3840C1310;R3840;C1310
S.27.01.01.21;R3840C1320;R3840;C1320
S.27.01.01.21;R3840C1330;R3840;C1330
S.27.01.01.21;R3840C1350;R3840;C1350
S.27.01.01.21;R3840C1360;R3840;C1360
S.27.01.01.21;R3840C1370;R3840;C1370
S.27.01.01.21;R3840C1380;R3840;C1380
S.27.01.01.21;R3840C1390;R3840;C1390
S.27.01.01.21;R3840C1400;R3840;C1400
S.27.01.01.21;R3850C1310;R3850;C1310
S.27.01.01.21;R3850C1320;R3850;C1320
S.27.01.01.21;R3850C1330;R3850;C1330
S.27.01.01.21;R3850C1350;R3850;C1350
S.27.01.01.21;R3850C1360;R3850;C1360
S.27.01.01.21;R3850C1370;R3850;C1370
S.27.01.01.21;R3850C1380;R3850;C1380
S.27.01.01.21;R3850C1390;R3850;C1390
S.27.01.01.21;R3850C1400;R3850;C1400
S.27.01.01.21;R3860C1310;R3860;C1310
S.27.01.01.21;R3860C1320;R3860;C1320
S.27.01.01.21;R3860C1330;R3860;C1330
S.27.01.01.21;R3860C1350;R3860;C1350
S.27.01.01.21;R3860C1360;R3860;C1360
S.27.01.01.21;R3860C1370;R3860;C1370
S.27.01.01.21;R3860C1380;R3860;C1380
S.27.01.01.21;R3860C1390;R3860;C1390
S.27.01.01.21;R3860C1400;R3860;C1400
S.27.01.01.21;R3870C1310;R3870;C1310
S.27.01.01.21;R3870C1320;R3870;C1320
S.27.01.01.21;R3870C1330;R3870;C1330
S.27.01.01.21;R3870C1350;R3870;C1350
S.27.01.01.21;R3870C1360;R3870;C1360
S.27.01.01.21;R3870C1370;R3870;C1370
S.27.01.01.21;R3870C1380;R3870;C1380
S.27.01.01.21;R3870C1390;R3870;C1390
S.27.01.01.21;R3870C1400;R3870;C1400
S.27.01.01.21;R3880C1310;R3880;C1310
S.27.01.01.21;R3880C1320;R3880;C1320
S.27.01.01.21;R3880C1330;R3880;C1330
S.27.01.01.21;R3880C1350;R3880;C1350
S.27.01.01.21;R3880C1360;R3880;C1360
S.27.01.01.21;R3880C1370;R3880;C1370
S.27.01.01.21;R3880C1380;R3880;C1380
S.27.01.01.21;R3880C1390;R3880;C1390
S.27.01.01.21;R3880C1400;R3880;C1400
S.27.01.01.21;R3890C1310;R3890;C1310
S.27.01.01.21;R3890C1320;R3890;C1320
S.27.01.01.21;R3890C1330;R3890;C1330
S.27.01.01.21;R3890C1350;R3890;C1350
S.27.01.01.21;R3890C1360;R3890;C1360
S.27.01.01.21;R3890C1370;R3890;C1370
S.27.01.01.21;R3890C1380;R3890;C1380
S.27.01.01.21;R3890C1390;R3890;C1390
S.27.01.01.21;R3890C1400;R3890;C1400
S.27.01.01.21;R3900C1310;R3900;C1310
S.27.01.01.21;R3900C1320;R3900;C1320
S.27.01.01.21;R3900C1330;R3900;C1330
S.27.01.01.21;R3900C1350;R3900;C1350
S.27.01.01.21;R3900C1360;R3900;C1360
S.27.01.01.21;R3900C1370;R3900;C1370
S.27.01.01.21;R3900C1380;R3900;C1380
S.27.01.01.21;R3900C1390;R3900;C1390
S.27.01.01.21;R3900C1400;R3900;C1400
S.27.01.01.21;R3910C1310;R3910;C1310
S.27.01.01.21;R3910C1320;R3910;C1320
S.27.01.01.21;R3910C1330;R3910;C1330
S.27.01.01.21;R3910C1350;R3910;C1350
S.27.01.01.21;R3910C1360;R3910;C1360
S.27.01.01.21;R3910C1370;R3910;C1370
S.27.01.01.21;R3910C1380;R3910;C1380
S.27.01.01.21;R3910C1390;R3910;C1390
S.27.01.01.21;R3910C1400;R3910;C1400
S.27.01.01.21;R3920C1310;R3920;C1310
S.27.01.01.21;R3920C1320;R3920;C1320
S.27.01.01.21;R3920C1330;R3920;C1330
S.27.01.01.21;R3920C1350;R3920;C1350
S.27.01.01.21;R3920C1360;R3920;C1360
S.27.01.01.21;R3920C1370;R3920;C1370
S.27.01.01.21;R3920C1380;R3920;C1380
S.27.01.01.21;R3920C1390;R3920;C1390
S.27.01.01.21;R3920C1400;R3920;C1400
S.27.01.01.21;R3930C1310;R3930;C1310
S.27.01.01.21;R3930C1320;R3930;C1320
S.27.01.01.21;R3930C1330;R3930;C1330
S.27.01.01.21;R3930C1350;R3930;C1350
S.27.01.01.21;R3930C1360;R3930;C1360
S.27.01.01.21;R3930C1370;R3930;C1370
S.27.01.01.21;R3930C1380;R3930;C1380
S.27.01.01.21;R3930C1390;R3930;C1390
S.27.01.01.21;R3930C1400;R3930;C1400
S.27.01.01.21;R3940C1310;R3940;C1310
S.27.01.01.21;R3940C1320;R3940;C1320
S.27.01.01.21;R3940C1330;R3940;C1330
S.27.01.01.21;R3940C1350;R3940;C1350
S.27.01.01.21;R3940C1360;R3940;C1360
S.27.01.01.21;R3940C1370;R3940;C1370
S.27.01.01.21;R3940C1380;R3940;C1380
S.27.01.01.21;R3940C1390;R3940;C1390
S.27.01.01.21;R3940C1400;R3940;C1400
S.27.01.01.21;R3950C1310;R3950;C1310
S.27.01.01.21;R3950C1320;R3950;C1320
S.27.01.01.21;R3950C1330;R3950;C1330
S.27.01.01.21;R3950C1350;R3950;C1350
S.27.01.01.21;R3950C1360;R3950;C1360
S.27.01.01.21;R3950C1370;R3950;C1370
S.27.01.01.21;R3950C1380;R3950;C1380
S.27.01.01.21;R3950C1390;R3950;C1390
S.27.01.01.21;R3950C1400;R3950;C1400
S.27.01.01.21;R3960C1310;R3960;C1310
S.27.01.01.21;R3960C1320;R3960;C1320
S.27.01.01.21;R3960C1330;R3960;C1330
S.27.01.01.21;R3960C1350;R3960;C1350
S.27.01.01.21;R3960C1360;R3960;C1360
S.27.01.01.21;R3960C1370;R3960;C1370
S.27.01.01.21;R3960C1380;R3960;C1380
S.27.01.01.21;R3960C1390;R3960;C1390
S.27.01.01.21;R3960C1400;R3960;C1400
S.27.01.01.21;R3970C1310;R3970;C1310
S.27.01.01.21;R3970C1320;R3970;C1320
S.27.01.01.21;R3970C1330;R3970;C1330
S.27.01.01.21;R3970C1350;R3970;C1350
S.27.01.01.21;R3970C1360;R3970;C1360
S.27.01.01.21;R3970C1370;R3970;C1370
S.27.01.01.21;R3970C1380;R3970;C1380
S.27.01.01.21;R3970C1390;R3970;C1390
S.27.01.01.21;R3970C1400;R3970;C1400
S.27.01.01.21;R3980C1310;R3980;C1310
S.27.01.01.21;R3980C1320;R3980;C1320
S.27.01.01.21;R3980C1330;R3980;C1330
S.27.01.01.21;R3980C1350;R3980;C1350
S.27.01.01.21;R3980C1360;R3980;C1360
S.27.01.01.21;R3980C1370;R3980;C1370
S.27.01.01.21;R3980C1380;R3980;C1380
S.27.01.01.21;R3980C1390;R3980;C1390
S.27.01.01.21;R3980C1400;R3980;C1400
S.27.01.01.21;R3990C1310;R3990;C1310
S.27.01.01.21;R3990C1320;R3990;C1320
S.27.01.01.21;R3990C1330;R3990;C1330
S.27.01.01.21;R3990C1350;R3990;C1350
S.27.01.01.21;R3990C1360;R3990;C1360
S.27.01.01.21;R3990C1370;R3990;C1370
S.27.01.01.21;R3990C1380;R3990;C1380
S.27.01.01.21;R3990C1390;R3990;C1390
S.27.01.01.21;R3990C1400;R3990;C1400
S.27.01.01.21;R4000C1310;R4000;C1310
S.27.01.01.21;R4000C1320;R4000;C1320
S.27.01.01.21;R4000C1330;R4000;C1330
S.27.01.01.21;R4000C1350;R4000;C1350
S.27.01.01.21;R4000C1360;R4000;C1360
S.27.01.01.21;R4000C1370;R4000;C1370
S.27.01.01.21;R4000C1380;R4000;C1380
S.27.01.01.21;R4000C1390;R4000;C1390
S.27.01.01.21;R4000C1400;R4000;C1400
S.27.01.01.22;R4100C1440;R4100;C1440
S.27.01.01.22;R4100C1450;R4100;C1450
S.27.01.01.22;R4100C1460;R4100;C1460
S.27.01.01.22;R4100C1470;R4100;C1470
S.27.01.01.22;R4100C1480;R4100;C1480
S.27.01.01.22;R4100C1490;R4100;C1490
S.27.01.01.22;R4100C1500;R4100;C1500
S.27.01.01.22;R4100C1510;R4100;C1510
S.27.01.01.22;R4110C1440;R4110;C1440
S.27.01.01.22;R4110C1450;R4110;C1450
S.27.01.01.22;R4110C1460;R4110;C1460
S.27.01.01.22;R4110C1470;R4110;C1470
S.27.01.01.22;R4110C1480;R4110;C1480
S.27.01.01.22;R4110C1490;R4110;C1490
S.27.01.01.22;R4110C1500;R4110;C1500
S.27.01.01.22;R4110C1510;R4110;C1510
S.27.01.01.22;R4120C1440;R4120;C1440
S.27.01.01.22;R4120C1450;R4120;C1450
S.27.01.01.22;R4120C1460;R4120;C1460
S.27.01.01.22;R4120C1470;R4120;C1470
S.27.01.01.22;R4120C1480;R4120;C1480
S.27.01.01.22;R4120C1490;R4120;C1490
S.27.01.01.22;R4120C1500;R4120;C1500
S.27.01.01.22;R4120C1510;R4120;C1510
S.27.01.01.22;R4130C1440;R4130;C1440
S.27.01.01.22;R4130C1450;R4130;C1450
S.27.01.01.22;R4130C1460;R4130;C1460
S.27.01.01.22;R4130C1470;R4130;C1470
S.27.01.01.22;R4130C1480;R4130;C1480
S.27.01.01.22;R4130C1490;R4130;C1490
S.27.01.01.22;R4130C1500;R4130;C1500
S.27.01.01.22;R4130C1510;R4130;C1510
S.27.01.01.22;R4140C1440;R4140;C1440
S.27.01.01.22;R4140C1450;R4140;C1450
S.27.01.01.22;R4140C1460;R4140;C1460
S.27.01.01.22;R4140C1470;R4140;C1470
S.27.01.01.22;R4140C1480;R4140;C1480
